LocalID,PageID,VisitID,PageName,CatName,CatID,ExtCatName,ExtCatID,TopicName,TopicID,TimeOnPage,PageScore,SequenceNumber
664247,3044,8049,TravelAgency,Info,1,homepage,1,In general,1000,30,71,4
664245,3045,8049,tours with tents,Search,2,Catalog,5,Tourism,1,30,50,2
664244,3075,8049,WHOWEARE,Info,4,Who we are,10,In general,1000,60,60,1
664246,3185,8049,Morocco Morocco Maghreb tour of Pearl,Trip,3,undetected,-1,Tourism,1,120,251,3
664248,3887,8050,South African National Parks South Africa,Trip,3,undetected,-1,exotica,5,30,30,1
664249,3044,8051,TravelAgency,Info,1,homepage,1,In general,1000,180,180,1
664250,3063,8051,expedition,Search,2,Catalog,5,challenging expedition,18,180,304,2
664251,3217,8051,Kenya Tanzania safari and Zanzibar,Trip,3,undetected,-1,challenging expedition,18,30,62,3
664252,4307,8052,Pamir Pik Lenin,Trip,3,undetected,-1,VHT,21,30,30,1
664253,3214,8053,Bulgaria stay with trips vacation visit to Turkey 05,Trip,3,undetected,-1,Bulgaria,15,30,30,1
664254,4218,8054,school groups,Search,2,Catalog,5,School tours,7,30,30,1
664255,3161,8055,Elba Corsica Sardinia,Trip,3,undetected,-1,Tourism,1,30,30,1
664256,3183,8055,francie bretaň,Trip,3,undetected,-1,cyclo,4,30,50,2
664257,4397,8056,Aeolian Islands,Search,2,Catalog,5,Lipari,10,30,30,1
664258,4203,8057,Corsica,Search,2,Catalog,5,Corsica,11,30,30,1
664259,3293,8058,Lofoten Norway Sweden United Arctic Circle,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664260,3297,8059,Russia připolární Ural Narodnaja (1895 meters),Trip,3,undetected,-1,VHT,21,30,30,1
664261,4240,8060,Scotland and the Isle of Skye Isle of harris lewis and holiday tourism 05,Trip,3,undetected,-1,Tourism,1,30,30,1
664262,3135,8061,Scotland United circuit Scotland,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664263,3355,8062,sea ​​and sights of Sicily with a trip to the Aeolian Islands,Trip,3,undetected,-1,Stays with trips,6,30,30,1
664264,3954,8063,Austro relaxing week in the Alps ii. achenkirch,Trip,3,undetected,-1,Alps,22,180,180,1
664265,3135,8064,Scotland United circuit Scotland,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664266,3194,8065,Swedish Lapland Lofoten Norway Nordkapp Finland Baltics Scandinavia grand tour,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664267,3064,8066,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,30,30,1
664268,4398,8067,Aeolian Islands,Search,2,Catalog,5,Lipari,10,30,30,1
664269,3174,8068,"Morocco Morocco cold country with a hot sun, a tour",Trip,3,undetected,-1,hotelbuses,17,30,30,1
664270,3044,8069,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664272,4399,8070,116 countries,Search,2,Country,2,In general,1000,30,50,2
664271,3044,8070,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664273,3135,8070,Scotland United circuit Scotland,Trip,3,undetected,-1,Tours with accommodation,8,30,62,3
664274,3044,8071,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664275,3054,8072,Corsica,Search,2,Catalog,5,Corsica,11,30,30,1
664276,3044,8073,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664283,3044,8073,TravelAgency,Info,1,homepage,1,In general,1000,30,92,8
664277,3053,8073,light hiking,Search,2,Catalog,5,Neni,-1,30,50,2
664279,3053,8073,light hiking,Search,2,Catalog,5,Neni,-1,30,71,4
664278,3381,8073,Bulgarian national parks and sea Bulgaria holiday 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,480,1007,3
664280,3351,8073,Montenegro national parks and mountains Black Sea vacation 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,120,313,5
664281,3212,8073,Slovenia mountains and the sea,Trip,3,undetected,-1,Tours with lightweight tourism,19,60,167,6
664282,3351,8073,Montenegro national parks and mountains Black Sea vacation 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,240,707,7
664284,3065,8073,CATALOG,Info,4,Send catalog,7,In general,1000,60,191,9
664285,3044,8074,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664286,3503,8074,stays,Search,2,Catalog,5,Tourist,0,60,101,2
664287,3116,8074,accommodation with private transportation,Search,2,Catalog,5,Holiday Shipping,13,60,125,3
664288,3046,8074,hiking,Search,2,Catalog,5,Hiking,3,60,143,4
664289,3056,8074,stays with trips,Search,2,Catalog,5,Stays with trips,6,60,156,5
664290,3054,8074,Corsica,Search,2,Catalog,5,Corsica,11,60,167,6
664291,3188,8074,Corsica (stay with excursions) holidays 05,Trip,3,undetected,-1,Corsica,11,30,88,7
664292,3044,8075,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664293,3270,8075,school groups,Search,2,Catalog,5,School tours,7,60,101,2
664295,3047,8075,mountain expedition,Search,2,Catalog,5,VHT,21,30,71,4
664296,3046,8075,hiking,Search,2,Catalog,5,Hiking,3,60,156,5
664297,3175,8075,Alps tourism,Search,2,Catalog,5,Alps,22,60,167,6
664294,3709,8075,bargain offer Wales and southern England for 7 days,Trip,3,undetected,-1,School tours,7,120,251,3
664298,3472,8075,Lammer,Trip,3,undetected,-1,Alps,22,60,176,7
664299,3409,8075,Aeolian Islands,Trip,3,undetected,-1,Holiday Shipping,13,30,92,8
664300,3429,8076,Pamir Pik Lenin,Trip,3,undetected,-1,VHT,21,30,30,1
664301,3752,8077,francie provence natural parks and artists paradise,Trip,3,undetected,-1,Tourism,1,30,30,1
664302,4400,8078,n list,undetected,-2,blade,-2,undetected,-2,30,30,1
664303,3044,8079,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664304,3044,8080,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664305,3046,8081,hiking,Search,2,Catalog,5,Hiking,3,30,30,1
664306,3178,8081,italy dolomites,Trip,3,undetected,-1,Hiking,3,60,101,2
664307,3480,8081,Mont Blanc Gran Paradiso,Trip,3,undetected,-1,Hiking,3,30,62,3
664308,4085,8082,"Baltics Baltic countries, Russia",Trip,3,undetected,-1,Tourism,1,30,30,1
664309,3044,8083,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664310,3044,8084,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664314,3044,8084,TravelAgency,Info,1,homepage,1,In general,1000,30,78,5
664311,3129,8084,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,60,101,2
664313,3129,8084,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,30,71,4
664312,3683,8084,Swiss beauty of Switzerland and the Alpine giants,Trip,3,undetected,-1,Tours with accommodation,8,60,125,3
664315,3044,8085,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664317,3044,8085,TravelAgency,Info,1,homepage,1,In general,1000,60,125,3
664316,3058,8085,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
664318,3065,8085,CATALOG,Info,4,Send catalog,7,In general,1000,30,71,4
664319,4401,8086,n fotosoutěž,Info,1,Photo competition,7,In general,1000,30,30,1
664320,3270,8087,school groups,Search,2,Catalog,5,School tours,7,30,30,1
664321,3046,8088,hiking,Search,2,Catalog,5,Hiking,3,60,60,1
664322,3193,8088,ridge Watzmann,Trip,3,undetected,-1,Hiking,3,30,50,2
664323,3388,8089,tours with tents,Search,2,Catalog,5,Tourism,1,30,30,1
664324,3044,8090,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664325,3116,8090,accommodation with private transportation,Search,2,Catalog,5,Holiday Shipping,13,30,50,2
664326,3044,8092,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664327,3052,8092,Far tours,Search,2,Catalog,5,exotica,5,30,50,2
664328,3597,8092,sri lanka,Trip,3,undetected,-1,exotica,5,30,62,3
664329,3799,8093,mountain expedition,Search,2,Catalog,5,VHT,21,30,30,1
664330,3900,8095,trips 644,Search,2,Catalog,5,Neni,-1,30,30,1
664331,3058,8096,lastminute,Search,2,Catalog,5,Lastminute,101,30,30,1
664332,3216,8097,Ireland &#39;green island&#39;,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664333,3525,8098,tunis New Year&#39;s Eve,Trip,3,undetected,-1,Stays with trips,6,30,30,1
664334,3358,8100,Alps tourism,Search,2,Catalog,5,Alps,22,60,60,1
664335,3058,8100,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
664336,3216,8101,Ireland &#39;green island&#39;,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664337,3727,8102,Hungary Thermal Spa Harkany,Trip,3,undetected,-1,Stays with trips,6,120,120,1
664338,3529,8102,Hungary Thermal Spa Harkany,Trip,3,undetected,-1,Stays with trips,6,30,50,2
664339,3465,8103,Italy Rome Eternal City holiday metropolis of 05,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664340,3259,8104,Himalaya Kala Pattar (5545 m) gokyo peak (5500 m) Peak Parcham (6 0 m),Trip,3,undetected,-1,VHT,21,30,30,1
664341,3044,8106,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664342,3048,8107,water,Search,2,Catalog,5,Water,2,30,30,1
664343,3045,8108,tours with tents,Search,2,Catalog,5,Tourism,1,30,30,1
664344,3049,8109,rafting,Search,2,Catalog,5,rafting,24,30,30,1
664346,3044,8110,TravelAgency,Info,1,homepage,1,In general,1000,30,50,2
664345,3074,8110,cycling abroad,Search,2,Catalog,5,cyclo,4,60,60,1
664347,3179,8111,Grossglockner,Trip,3,undetected,-1,Hiking,3,30,30,1
664348,3377,8112,Aeolian Islands,Trip,3,undetected,-1,Holiday Shipping,13,30,30,1
664349,3044,8113,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664350,3045,8113,tours with tents,Search,2,Catalog,5,Tourism,1,180,304,2
664352,3046,8113,hiking,Search,2,Catalog,5,Hiking,3,120,286,4
664353,3047,8113,mountain expedition,Search,2,Catalog,5,VHT,21,60,156,5
664354,3067,8113,Aeolian Islands,Search,2,Catalog,5,Lipari,10,240,670,6
664355,3047,8113,mountain expedition,Search,2,Catalog,5,VHT,21,60,176,7
664356,3057,8113,hotelbuses,Search,2,Catalog,5,hotelbuses,17,60,184,8
664358,3503,8113,stays,Search,2,Catalog,5,Tourist,0,60,198,10
664359,3053,8113,light hiking,Search,2,Catalog,5,Neni,-1,180,611,11
664360,3129,8113,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,60,209,12
664351,3148,8113,Baltics Russia Norway Finland Sweden Great Northern Way,Trip,3,undetected,-1,Tourism,1,60,125,3
664357,3120,8113,island country of fire and ice,Trip,3,undetected,-1,hotelbuses,17,120,383,9
664361,3595,8113,Tunis big circle Tunisia,Trip,3,undetected,-1,Tours with accommodation,8,180,641,13
664362,3686,8113,Turkey&#39;s west coast,Trip,3,undetected,-1,Tours with accommodation,8,30,109,14
664363,3047,8114,mountain expedition,Search,2,Catalog,5,VHT,21,120,120,1
664364,3048,8114,water,Search,2,Catalog,5,Water,2,30,50,2
664366,3074,8114,cycling abroad,Search,2,Catalog,5,cyclo,4,60,143,4
664367,3052,8114,Far tours,Search,2,Catalog,5,exotica,5,30,78,5
664369,3053,8114,light hiking,Search,2,Catalog,5,Neni,-1,60,176,7
664370,3057,8114,hotelbuses,Search,2,Catalog,5,hotelbuses,17,30,92,8
664365,4402,8114,Old river Lužnice weekend,Trip,3,undetected,-1,Water,2,30,62,3
664368,3206,8114,Far to the Middle East Syria Jordan Lebanon,Trip,3,undetected,-1,exotica,5,180,502,6
664371,3120,8114,island country of fire and ice,Trip,3,undetected,-1,hotelbuses,17,30,95,9
664372,4403,8115,Russian p,Search,2,Catalog,5,Neni,-1,30,30,1
664373,3146,8116,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664378,3146,8116,TravelAgency,Info,1,homepage,1,In general,1000,30,83,6
664374,3074,8116,cycling abroad,Search,2,Catalog,5,cyclo,4,60,101,2
664376,3074,8116,cycling abroad,Search,2,Catalog,5,cyclo,4,60,143,4
664375,3222,8116,Corsica island scents and colors cycling tour,Trip,3,undetected,-1,cyclo,4,780,1636,3
664377,3633,8116,Corsica island scents and colors cycling tour,Trip,3,undetected,-1,cyclo,4,180,469,5
664379,4245,8117,New Zealand,Trip,3,undetected,-1,exotica,5,30,30,1
664380,3178,8118,italy dolomites,Trip,3,undetected,-1,Hiking,3,30,30,1
664381,3057,8120,hotelbuses,Search,2,Catalog,5,hotelbuses,17,30,30,1
664382,3120,8120,island country of fire and ice,Trip,3,undetected,-1,hotelbuses,17,30,50,2
664383,4404,8121,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,120,120,1
664384,3058,8121,lastminute,Search,2,Catalog,5,Lastminute,101,60,101,2
664385,3074,8121,cycling abroad,Search,2,Catalog,5,cyclo,4,180,377,3
664390,3047,8121,mountain expedition,Search,2,Catalog,5,VHT,21,60,184,8
664386,3304,8121,dolomites on the flat trail Dravskem Austria Italy,Trip,3,undetected,-1,cyclo,4,120,286,4
664387,3303,8121,Montenegro national parks and Sea Black Mountains on a bicycle cycling tour,Trip,3,undetected,-1,cyclo,4,600,1565,5
664388,3128,8121,Norway journey to the far north Lofoten,Trip,3,undetected,-1,Tourism,1,120,335,6
664389,3152,8121,Siberut island wild mentawajů Sumatra,Trip,3,undetected,-1,challenging expedition,18,180,530,7
664391,3429,8121,Pamir Pik Lenin,Trip,3,undetected,-1,VHT,21,60,191,9
664392,3155,8121,Kamchatka,Trip,3,undetected,-1,VHT,21,60,198,10
664393,3260,8121,Himalaya Kala Pattar (5545 m) everest bc Mera Peak (6500 m),Trip,3,undetected,-1,VHT,21,60,203,11
664394,3154,8121,mont Kenya (5199 m) African adventure,Trip,3,undetected,-1,VHT,21,30,104,12
664395,3044,8122,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664396,3045,8123,tours with tents,Search,2,Catalog,5,Tourism,1,120,120,1
664397,3132,8123,Albania country eagles sea and mountains,Trip,3,undetected,-1,Tourism,1,30,50,2
664398,3179,8124,Grossglockner,Trip,3,undetected,-1,Hiking,3,30,30,1
664399,3044,8125,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664400,3146,8126,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664404,3146,8126,TravelAgency,Info,1,homepage,1,In general,1000,30,78,5
664401,3129,8126,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,60,101,2
664402,3680,8126,Swiss Alps Valais,Trip,3,undetected,-1,Tours with accommodation,8,30,62,3
664403,3683,8126,Swiss beauty of Switzerland and the Alpine giants,Trip,3,undetected,-1,Tours with accommodation,8,60,143,4
664405,3672,8127,Scotland on the Isle of Skye Isle of Harris vacation lewis 05,Trip,3,undetected,-1,Tourism,1,30,30,1
664406,3169,8128,Norway Norwegian fjords,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664407,3045,8129,tours with tents,Search,2,Catalog,5,Tourism,1,30,30,1
664408,3046,8129,hiking,Search,2,Catalog,5,Hiking,3,60,101,2
664409,3047,8129,mountain expedition,Search,2,Catalog,5,VHT,21,30,62,3
664410,3044,8130,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664413,3044,8130,TravelAgency,Info,1,homepage,1,In general,1000,30,71,4
664411,3046,8130,hiking,Search,2,Catalog,5,Hiking,3,30,50,2
664414,3046,8130,hiking,Search,2,Catalog,5,Hiking,3,60,156,5
664417,3047,8130,mountain expedition,Search,2,Catalog,5,VHT,21,30,92,8
664415,3189,8130,dachstein,Trip,3,undetected,-1,Hiking,3,60,167,6
664416,4058,8130,Romania chains for the real rogues tourism 05,Trip,3,undetected,-1,Hiking,3,60,176,7
664418,3314,8130,Russian Caucasus Dombaj Western tourists and climbers (air),Trip,3,undetected,-1,VHT,21,120,383,9
664419,3596,8130,thailand large circuit vacation 05,Trip,3,undetected,-1,exotica,5,30,99,10
664412,3065,8130,CATALOG,Info,4,Send catalog,7,In general,1000,60,125,3
664420,4405,8131,"Ireland, England, Wales, Ireland, land of Celtic traditions",Trip,3,undetected,-1,Tourism,1,30,30,1
664421,3194,8133,Swedish Lapland Lofoten Norway Nordkapp Finland Baltics Scandinavia grand tour,Trip,3,undetected,-1,Tours with accommodation,8,60,60,1
664422,3178,8134,italy dolomites,Trip,3,undetected,-1,Hiking,3,30,30,1
664424,4406,8135,59 countries,Search,2,Country,2,In general,1000,60,101,2
664423,3044,8135,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664425,3570,8135,Romania Romania cycling calm and cool cycling tour,Trip,3,undetected,-1,cyclo,4,30,62,3
664426,3102,8136,England London with a trip to Stonehenge and Oxford,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
664427,3944,8137,Morocco Morocco Maghreb tour of Pearl,Trip,3,undetected,-1,Tourism,1,120,120,1
664428,4220,8137,Morocco Morocco cold country with a hot sun m vac note of runs,Trip,3,undetected,-1,hotelbuses,17,30,50,2
664429,4407,8139,old river Lužnice river weekend once Brno hl en lang lr cs,Search,2,Catalog,5,Neni,-1,30,30,1
664430,3429,8140,Pamir Pik Lenin,Trip,3,undetected,-1,VHT,21,30,30,1
664431,3047,8141,mountain expedition,Search,2,Catalog,5,VHT,21,30,30,1
664432,4408,8142,Far tours,Search,2,Catalog,5,exotica,5,30,30,1
664433,3044,8143,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664435,3090,8143,Bulgaria stay with holiday trips 05,Trip,3,undetected,-1,Bulgaria,15,30,62,3
664434,3064,8143,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,60,101,2
664436,4409,8144,Aeolian Islands,Search,2,Catalog,5,Lipari,10,30,30,1
664437,3044,8145,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664438,3046,8145,hiking,Search,2,Catalog,5,Hiking,3,120,203,2
664439,3978,8145,Romania Ceahlau and haghimasz,Trip,3,undetected,-1,Hiking,3,120,251,3
664440,4058,8145,Romania chains for the real rogues tourism 05,Trip,3,undetected,-1,Hiking,3,30,71,4
664441,3329,8145,Bulgaria Pirin Rila Rodopi holiday 05,Trip,3,undetected,-1,Hiking,3,30,78,5
664442,3044,8146,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664443,3048,8146,water,Search,2,Catalog,5,Water,2,60,101,2
664446,3182,8146,alpine skiing skiing,Search,2,Catalog,5,Ski,9,30,78,5
664452,3129,8146,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,120,407,11
664444,4083,8146,vltava weekend,Trip,3,undetected,-1,Water,2,60,125,3
664445,3610,8146,Sázava weekend,Trip,3,undetected,-1,Water,2,60,143,4
664447,3273,8146,05 Austrian skiing Zillertal Arena,Trip,3,undetected,-1,Ski,9,120,335,6
664448,3178,8146,italy dolomites,Trip,3,undetected,-1,Hiking,3,60,176,7
664449,3179,8146,Grossglockner,Trip,3,undetected,-1,Hiking,3,30,92,8
664450,3140,8146,output Triglav,Trip,3,undetected,-1,Hiking,3,120,383,9
664451,4105,8146,Romania over the mountains and monasteries in Transylvania Dracula holiday 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,180,594,10
664453,3294,8146,Poland Great Circle Poland,Trip,3,undetected,-1,Tours with accommodation,8,30,104,12
664454,3044,8147,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664455,3044,8149,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664456,3046,8150,hiking,Search,2,Catalog,5,Hiking,3,30,30,1
664457,3044,8151,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664458,3048,8151,water,Search,2,Catalog,5,Water,2,120,203,2
664459,4410,8151,Sazava romantic river,Trip,3,undetected,-1,Water,2,30,62,3
664463,3044,8152,TravelAgency,Info,1,homepage,1,In general,1000,30,71,4
664460,3163,8152,Montenegro,Search,2,Catalog,5,Montenegro,12,60,60,1
664461,3058,8152,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
664462,3254,8152,04 05 New Year&#39;s Eve New Year&#39;s Eve bikaoský Ruthenia winter ski holidays,Trip,3,undetected,-1,Ski,9,120,251,3
664464,4117,8153,Greece island of Crete boh stop at Corfu,Trip,3,undetected,-1,Tourism,1,30,30,1
664465,3044,8154,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
664466,3074,8154,cycling abroad,Search,2,Catalog,5,cyclo,4,30,50,2
664467,3304,8154,dolomites on the flat trail Dravskem Austria Italy,Trip,3,undetected,-1,cyclo,4,120,251,3
664468,3183,8154,francie bretaň,Trip,3,undetected,-1,cyclo,4,60,143,4
664469,4101,8154,Andalusia by bike,Trip,3,undetected,-1,cyclo,4,60,156,5
664470,4065,8154,Romania Fagaras and Piatra Craiului tourism 05,Trip,3,undetected,-1,Hiking,3,30,83,6
664471,3044,8155,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
664472,3053,8155,light hiking,Search,2,Catalog,5,Neni,-1,30,50,2
664473,3058,8155,lastminute,Search,2,Catalog,5,Lastminute,101,60,125,3
664474,3052,8155,Far tours,Search,2,Catalog,5,exotica,5,30,71,4
664475,3573,8155,New Zealand,Trip,3,undetected,-1,exotica,5,30,78,5
664476,4117,8156,Greece island of Crete boh stop at Corfu,Trip,3,undetected,-1,Tourism,1,30,30,1
